,Unnamed: 0,datetime,tweet_id,text,username,quoted_tweet,retweeted_tweet,in_reply_to_user,tweet_lang
116,116,2022-08-20 22:02:30+00:00,1.5611114590142628e+18,"…..Birleşmiş milletler  Reise vekalet versin o zaman işlerlik kazanır 
……Bir Türk olarak Reisin bölgemizde insiyatif alması ve sonuca ulaşmasından mutluluk duyuyorum 
…….Tahıl koridoru ile milyonlarca insan açlıktan kurtuldu.
….Nobel barış ödülü Reise verilmelidir…..🌹",mekansirakaya,,,,tr
117,117,2022-08-20 22:00:20+00:00,1.561110913104724e+18,"Ağır yaralananların dahi şanslı sayıldığı bir gün geçti. #Mardin ve #Gaziantep yüreğimizi yaktı. Bütün vefat eden canlarımızın ailelerine sabır diliyorum. Sevinç, hüzün, kırgınlık, mutluluk bugün o canavar silindirlerin altında yitip gitti. Çok üzgünüm 😢 #katliam resmen.",mihrezxeyyam,,,,tr
118,118,2022-08-20 22:00:20+00:00,1.561110912047661e+18,Para insanların refah seviyesini artırır ve hayatı daha katlanılabilir hale getirir bu kabul edilir bişey Bana sorarsan para her koşul da mutluluk getirmez para mutluluğa giden yolun bi amacı tabi herkesin düşüncesi farklı saygı duymak gerekir,Ayaz69394486,,,,tr
119,119,2022-08-20 22:00:11+00:00,1.5611108760101847e+18,Netflixten sonra Disney Plus ilaç gibi geliyor. Bugüne kadar netflixe para vermedim izlediğim birkaç yapım var sadece. Ama Disney plustaki her şey beni heyecanlandırıyor. Küçükken Disney Channel sız büyümüş biri olarak paha biçilemez bir mutluluk. Ve hayır sponsorluk almadım. 😂,TheySayWaterSay,,,,tr
120,120,2022-08-20 21:59:57+00:00,1.5611108180784742e+18,"Her defasında ipleri 
dolayıp elimde tutamadığım uçurtma gibiydi mutluluk... https://t.co/UWzyQDp12R",GizemDe79513115,,,,tr
121,121,2022-08-20 21:58:34+00:00,1.561110468537815e+18,Mutluluk arayışı mı? — Slavoj Žižek https://t.co/xJeSEZjRy8 via @YersizSeyler,YersizSeyler,,,,tr
122,122,2022-08-20 21:58:30+00:00,1.5611104542771118e+18,"Mutluluğa olan uzaklığım 
kaf dağının biraz ötesi 
varırım elbet bir gün 
varmami istersen 
mutluluk seninle somut hale gelir
seninle soyutlanirim hayattan
az biraz heyacan gerek bana
biraz sevilmek biraz el üstünde tutulmak 
eski beni bulmak biraz da
eski seni yaşamak seninle...",Muhammed_Ysr07,,,,tr
123,123,2022-08-20 21:57:22+00:00,1.561110166841475e+18,"Mutluluk kapımı çalmadı gitti
Dalımda bir yaprak görmedim usta 
Murad yalan imiş umutsa hayel (╯︵╰,)",haticedadasoglu,,,,tr
124,124,2022-08-20 21:56:41+00:00,1.5611099940530176e+18,"Seni sevmekten, beklemekten, özlemekten yorulduğum için değil ben yokmuşum gibi hissettiğim için çekildim..Mutluluk yakışan kalpler birbirinin mutsuzluğu, zorunluluğu, yükü olmamalı..",aysekirac07,,,,tr
125,125,2022-08-20 21:54:14+00:00,1.5611093782956483e+18,"Biraz sustuğunda, daha fazla duyacaktın başkalarını.
Her düşündüğünü söylemeyecektin.
Sen çoğu zaman anlamın biraz gerisinde duracaktın.
Cümle cellatlarına ve mutluluk düşmanlarına uzak kalacaktın..

#İyiGeceler 
#GeceyeNotum

📍 Marina, #Mersin
📸 @BaroGibi https://t.co/OnYobUKDhM",BaroGibi,,,,tr
126,126,2022-08-20 21:53:46+00:00,1.5611092623901573e+18,richard’ın burada ki mutluluk ŞAKA MI YA çok üzülüyorum ooff benim güzel çiftim 💞 https://t.co/tyNXCQtpM7,bunnycorcorxn,,,,tr
127,127,2022-08-20 21:53:35+00:00,1.5611092148686766e+18,Ilk geldiğinde olmaz dedim yapamaz dedim hepimizi mutluluk gözyaşlarına boğdu.  Ben hocama inanıyorum o kopenhagı eleyecek ve bizi yine mutlu edecek . Bu leblebi çocuklarının icabına bi ara bakariz cl moduna geçelim itlen köpeklen diyalogu keselim.,demelgargaris,,,,tr
128,128,2022-08-20 21:52:56+00:00,1.5611090494159667e+18,Şehrimize büyük ve çok değerli hizmetleri olan geçmiş dönem Balıkesir valimiz @ersinyazici1 bey ve kıymetli eşini şehrimizde yeniden görmekten büyük mutluluk duydum. https://t.co/mYlV7QMJFi,mutlaydemir,,,,tr
129,129,2022-08-20 21:51:15+00:00,1.5611086268860826e+18,Acı ve mutluluk geçer ama pişmanlık hissi bir ömür peşini bırakmayabilir,yalandiyari45,,,,tr
130,130,2022-08-20 21:51:10+00:00,1.561108607797715e+18,"BU GÜN ÖZEL BİR GÜN AŞKIMI DÜNYAYA GETİRDİM, 17 AĞUSTOS 1999 DEPREMİNden TAM 4 GÜN SONRA GELMEMESİ GEREKEN BİR ZAMANda ...
ŞİMDİ UZAKLARda BİLİYORUM Kİ KALBİ BENİMLE ...
BELKİ ASKERden DÖNÜNCE OKUTURUM BU SATIRLARI ...
İYİ Kİ VARSIN SAĞLIK, MUTLULUK, ŞANS DOLU YILLARIN OLSUN...",AslenIstanbullu,,,,tr
131,131,2022-08-20 21:50:49+00:00,1.561108519448879e+18,Damlam iyiki doğdun canım kardeşim benim en güzel dileklerim senin olsun. seni  bu hayat yolunda sağlık huzur şans ve mutluluk asla terk etmesin iyi ki varsın doğum günü kızı seviliyorsun 💙🫂 @Sedaocakfpw,d_madina_m,,,,tr
132,132,2022-08-20 21:49:40+00:00,1.5611082311031726e+18,Mutluluk her an vardır. Yeter ki en karanlık anlarınız da ışığı açmayı unutmayın 🕯,bestekurtarr,,,,tr
133,133,2022-08-20 21:49:38+00:00,1.5611082194597683e+18,"“Hayatımın en mutlu anıymış, bilmiyordum. Bilseydim bu mutluluğu koruyabilir, her şey de bambaşka gelişebilir miydi? Evet. Derin bir huzurla her yerimi saran o harika altın an belki birkaç saniye sürmüştü ama mutluluk bana saatlerce, yıllarca gibi gelmişti.”
-Orhan Pamuk",yeolitshi,,,,tr
134,134,2022-08-20 21:49:27+00:00,1.561108176161874e+18,Mutluluk mu? Maalesef bizde o yok işte .,arifvarli36,,,,tr
135,135,2022-08-20 21:48:24+00:00,1.5611079123486515e+18,Yeğenime ayakkabı aldım cok mutlu oldu. Bazen mutluluk bi cocuğun gözlerinde,havhaww,,,,tr
136,136,2022-08-20 21:48:13+00:00,1.5611078625538744e+18,"Her yeni yaşında sana mutluluk, başarı, sağlık getirsin. Umarım herşey gönlünce olur. İyik Doğdun İyi Varsın Seni çok Seviyorum 🤍 @haktanzavlk
İyikiDoğdun HaktanZavlak https://t.co/qMRkH7O4tU",oylsnebiri0,,,,tr
137,137,2022-08-20 21:47:48+00:00,1.5611077585980498e+18,#adanaesc аmа Sıfır mutluluk.’’ benimle kаrşılаşmаmаk bak geliyorsa https://t.co/fGSfQE2hZU,mujahidinam2255,,,,tr
138,138,2022-08-20 21:47:18+00:00,1.5611076357049426e+18,"MUTLULUK aşıt  #ücretlishow #whatsappshow   sậnậlshow  Teldesex Sevginin  olmasın Üşüdüysen  reklam olursun! Emin Konum En yeter ki. Ne tam a Şımaracak  hayaller  olanlar d kırdı,  gelir  Avcılar nerelere  Sensiz  güldün  ruhumda  https://t.co/JlDH8whOvS",AhsanulHaqMeht9,,,,tr
139,139,2022-08-20 21:47:17+00:00,1.5611076284487762e+18,Mutluluk bize uğrayacak mı?,gurcantanrsvr10,,,,tr
140,140,2022-08-20 21:47:08+00:00,1.5611075915389215e+18,Düşünürken bile mutluluk veren bazı şeyler..,irmnkymc,,,,tr
141,141,2022-08-20 21:46:52+00:00,1.561107524316799e+18,"Odasına dönerken aklında bir tek mutluluk vardı: En sevdiği kitabı eline almak.
￼
Kırmızı ve Siyah, Stendhal",Friedri85508506,,,,tr
142,142,2022-08-20 21:46:45+00:00,1.561107494876889e+18,"AY HANDE'NİN ZEHRA SEVGİSİ COK GUZEL YA..SU SARİLİS, SU MUTLULUK, GÖZLERİNİN İÇİ GÜLÜYOR RESMEN YUMUS YUMUS OLDUK GECE GECE 🥹🫶🏻 https://t.co/Cy302fQ2AD",Handebaladinnos,,,,tr
143,143,2022-08-20 21:46:07+00:00,1.5611073347509453e+18,allahım öyle bir mutluluk nasip et ki geçmişte neye üzüldüğümü hatırlamayayım,3iixsha,,,,tr
144,144,2022-08-20 21:46:03+00:00,1.5611073182003036e+18,"Bazen olmayacağını bildiğin halde çabalarsın.
Çünkü çabaladığın şey sana mutluluk verir...",atacogluyavuz,,,,tr
145,145,2022-08-20 21:46:00+00:00,1.561107307584422e+18,"“İyi insan mutluluk, 
Kötü insan tecrübe,
Yanlış insan ders,
Mükemmel insan iz bırakır.”",RabiaYi70367509,,,,tr
146,146,2022-08-20 21:44:54+00:00,1.561107028331864e+18,Şu mutluluk denilen meret bı benim kapımı çalmadı herhalde:),AynizilhaBeyhan,,,,tr
147,147,2022-08-20 21:44:36+00:00,1.561106952347943e+18,"Ben değerlim olana değerini hissettiririm ve bundan da mutluluk duyarım. Yalnızca düşünce yapısına ve hayat görüşüne âşık olurum. Çok diyar gördüm, çok insan tanıdım. Sarraf değilim ama altından iyi anlarım.",trghostwarrior,,,,tr
148,148,2022-08-20 21:43:54+00:00,1.5611067791986852e+18,"“Mutluluk modern zaman uydurmasıdır. 
Eskiler 'bahtiyâr olmak' derlerdi, 
bahtıyla barışık olmak..” https://t.co/bvxHGlKA4I",islamic__world_,https://twitter.com/sondurak2535/status/1561061110337372161,,,tr
149,149,2022-08-20 21:42:28+00:00,1.561106417792258e+18,bazen lokmalar bazen de neşeli kalabalık aile ortamındaki mutluluk boğazına dizilir insanın ne  kalbinle yutkunabilirsin ne de boğazınla https://t.co/e90bSh3m3b,noirayzit,https://twitter.com/racondozu/status/1559784980523409410,,,tr
150,150,2022-08-20 21:41:54+00:00,1.5611062764442624e+18,"Mutluluk arayışınız hayatınızdaki her şeyin tatlı hoş çabuk ve kolay olmasına dair beklentileriniz çarpık bir hedeftir ve tek taraflı da kovalamaktan başka bir şey değildir. 

⤵️⤵️⤵️",pelinlekocluk,,,,tr
151,151,2022-08-20 21:40:53+00:00,1.5611060176178545e+18,"Yeni yaşın sana hep başarı,mutluluk getirsin kısa sürede tanıyıp iyi ki tanımışım dediğim tek idolsün yolun açık geleceğin pasparlak olsun seni çok seviyorum Haktan'ımmm iyi ki doğdun @haktanzavlk sende iyi ki doğurmuşsun Gül ablam @Dincgul1 💗💗💗💗💗🤍🤍🤍",zuwaldorf,,,,tr
152,152,2022-08-20 21:40:46+00:00,1.561105991147688e+18,Hey mutluluk bana bak sana diyorum hatırla benim ben.,leilan777,,,,tr
153,153,2022-08-20 21:40:11+00:00,1.5611058435542385e+18,"Ben artık istiyorum ki birileri hayatıma girdiğinde yalnızca mutluluk ve sevgi görsün ama bazı gerizekalılar buna fırsat vermeden her şeyi mahvediyor, neyse sakinim.",ilknurhelvacii,,,,tr
154,154,2022-08-20 21:40:09+00:00,1.5611058350482432e+18,Gün boyu yaşadığın mutluluk eve döndüğünde son bulabilir,esmin_svijet,,,,tr
155,155,2022-08-20 21:39:37+00:00,1.5611057005411082e+18,"uzun konusmalari pek beceremem o yüzden kisa kesicem iyi ki dogmussun haktanim yeni yasin sana mutluluk saglik getirir umarim dogum gunun kutlu olsunnn🫶🏻🫶🏻🫶🏻

İyikiDoğdun HaktanZavlak #Tozluyaka &amp; @haktanzavlk https://t.co/ZeP7BwUmBZ",aydannbilebeyaz,,,,tr
156,156,2022-08-20 21:39:17+00:00,1.5611056160846397e+18,bi aydınlanma bi ferahlama bi mutluluk geldi https://t.co/hK6ynvMOLy,encxsta,https://twitter.com/DAPCHI3RSP/status/1560217382366466048,,,tr
157,157,2022-08-20 21:39:05+00:00,1.5611055670112748e+18,Çok mutluyum lan offf Army olmak kadar eğlenceli mutluluk veren birşey yok TANRIM TEŞEKKÜRLER İYİKİ O ARABA REKLAMINI GÖRÜP BUNLAR KİM DEMİŞİM 🫶,PurpleRatchets,,,,tr
158,158,2022-08-20 21:38:54+00:00,1.5611055195820564e+18,5969 Bir saadetgülü vardı yuregını ıslatan Mutluluk istedimdert verdi bana İçine yazmaz vallakul azmayınca #sakarya eğitmenlik #sapanca #adapazarı #Hendek #Akyazı #karasu #sapanca ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ sözlerin susmasınaman ha https://t.co/S93npQYatZ,ChandGhost,,,,tr
159,159,2022-08-20 21:38:51+00:00,1.5611055050697196e+18,"Bugün liseden biri aradı ekranda ismini görürken şaşırdım çok duygulandım.Küsmüş,kırılmış epey bı sövdü ama söverken bile beni ne kadar çok sevdiğini anlattı.Onun verdiği mutluluk beni bi süre daha götürür.hayatınızda sizi asla unutmayan güzel insanlar biriktirin..❤️",ilknurcavlu,,,,tr
160,160,2022-08-20 21:37:05+00:00,1.5611050640512369e+18,Aniden gelen mutluluk hissi ve 2 dakika sonra dibe iniş.,Emirwlx_,,,,tr
161,161,2022-08-20 21:36:00+00:00,1.5611047901760266e+18,"İyikiDoğdun Haktan Seni çok seviyorum mutluluk ve neşe dolu bir yıl dilerim❤️🥳
@haktanzavlk 
#İyikiDoğdun #HaktanZavlak https://t.co/KhnlZvMuQa",Aya_Abdullah_,,,,tr
162,162,2022-08-20 21:35:58+00:00,1.5611047812461732e+18,"Bu küçük bebiş şimdi 21 yaşına mı girdi yani? 
Zaman ne çabuk geçiyor ya.. 
Yeni yaşın sana mutluluk, huzur, sağlık ve başarı getirsin haktanım. 🫶🏻 
Nice beraber yıllara, seni çok ama çok seviyorum. 💞

İyikiDoğdun Haktan Zavlak - #zeyçağ https://t.co/Crzn2ooU0F",aleyzavlk,,,,tr
163,163,2022-08-20 21:35:21+00:00,1.5611046272734659e+18,Disiplinli bir zihin mutluluk getirir.,Kbuyuktapu17,,,,tr
164,164,2022-08-20 21:35:21+00:00,1.561104625641603e+18,"Canım Öykü’m ve Kardeşi yeni yaşınız size hep mutluluk getirsin 🫶🏻💕
#ÖyküKarayel #EzgiKarayel https://t.co/A0UG2Alxtf",acseablue,,,,tr
165,165,2022-08-20 21:35:17+00:00,1.561104609443287e+18,"Lan bu mutluluk çok güzelmiş hiç bir şeye sinirlenemiyorum, az önce suriyelilerle ilgili haber gördüm güldüm geçtim çok garip lan off neden böyleyim ya",zagrross,,,,tr
166,166,2022-08-20 21:34:49+00:00,1.561104494150275e+18,haktan doğdu diye bi içimde mutluluk doğdu aaaaajngsneheleş🥹,bneyosiolan,,,,tr
167,167,2022-08-20 21:34:45+00:00,1.561104476789932e+18,Fazla mutluluk hormonu yasaklanmalı auram ve ben her an nazara gelebiliriz🧿,cemreabikk,,,,tr
168,168,2022-08-20 21:34:25+00:00,1.561104392916435e+18,"Hikmet ehli der ki:
“Mutluluk modern zaman uydurmasıdır. 
Eskiler 'bahtiyâr olmak' derlerdi, 
bahtıyla barışık olmak..”",beltzazuria,,,,tr
169,169,2022-08-20 21:32:56+00:00,1.561104017719173e+18,Bölüme şimdi başladım daha 10 satır okudum belki de arkada can bonomo güneş eşlik ediyor ve ruhum huzur doldu mutluluk gözlerime yaşlar ekledi 🥺,lovedesenlove,,,,tr
170,170,2022-08-20 21:32:28+00:00,1.5611038994273157e+18,💗💗💗dogum gunun kutlu olsuuuun 💗💗💗@meyaschoice 💗💗💗 saglik ve mutluluk diliyorum💗💗💗gelince taeyle beni partiye goturcek etkinlik yapar misin iyi ki varsin,shkrcy,,,,tr
171,171,2022-08-20 21:32:06+00:00,1.561103809367216e+18,İyi ki doğdun Haktan zavlak!! Yeni yaşının sana bolca mutluluk ve huzur getirmesini diliyorum🤍💖 #HaktanZavlak https://t.co/AOqCnRPdDl,BUGBOYANDREW,,,,tr
172,172,2022-08-20 21:31:13+00:00,1.56110358478737e+18,"hayatindan mutluluk huzur saglik ve para eksik olmasin gerisi bi sekilde hallolur iyi ki doğdun iyi ki varsın 💙

İyikiDoğdun HaktanZavlak",benbirzurafa,,,,tr
173,173,2022-08-20 21:31:09+00:00,1.5611035707530486e+18,Beraber olmaktan mutluluk duyan evlatlarım var. Sevginin güzel olanı makbul. https://t.co/DptPLx2Stm,Kitap_kahvesoda,,,,tr
174,174,2022-08-20 21:31:05+00:00,1.5611035531791278e+18,diyarlarda. kavuşmak dünya. bekleyip mutluluk.’’ zarar bir #adanaesc https://t.co/2Mu8FJYyhI,mujahidinam2255,,,,tr
175,175,2022-08-20 21:30:32+00:00,1.5611034134752174e+18,"“Dalgalar kumsallarda, mutluluk masallarda.”💐 #GeceyeNotum #iyigeceler",z_atalay,,,,tr
176,176,2022-08-20 21:30:23+00:00,1.5611033782850355e+18,İyi geceler ✍️ https://t.co/ufi3cA4ZPl,aybisenakilli,,,,tr
177,177,2022-08-20 21:30:03+00:00,1.561103292813693e+18,Çıktı bir gece yeni bir mutluluk aramaya,YalnzRuh4,,,,tr
178,178,2022-08-20 21:29:27+00:00,1.5611031412523418e+18,Mutluluk nedir https://t.co/Srb1D76cwp,puruchux,https://twitter.com/13burctahmin/status/1561093484211310601,,,tr
179,179,2022-08-20 21:29:15+00:00,1.561103090048172e+18,"İyi insan mutluluk, kötü insan tecrübe, yanlış insan ders, mükemmel insan iz bırakır.

Hz. Mevlana",hakanerdem0660,,,,tr
180,180,2022-08-20 21:29:10+00:00,1.5611030697436447e+18,Ankara da bir dolu mutluluk Arina kız öğrenci yurdu https://t.co/F73RIP6UhY,arinakizyurdu,,,,tr
181,181,2022-08-20 21:28:59+00:00,1.5611030249736643e+18,Şans ve mutluluk dolu nice yaşların olsun🌸@_haticekck,Reschad34,,,,tr
182,182,2022-08-20 21:28:28+00:00,1.5611028948242924e+18,Bütün mutlu anlarımın içine edip mutsuz bitirmeme sebep olurlar sağ olsunlar bu tatilde de bir şey değişmedi çünkü bu kadar mutluluk bana fazla,kaderaydnnnnn,,,,tr
183,183,2022-08-20 21:27:59+00:00,1.56110277394876e+18,"Allah bu güzel yüreğe mutluluk ve sevgi versin sonuna kadar hak ediyorsunuz gülüm 

SılaTürkoğlu
#SılaTürkoğlu https://t.co/2FFFREGO5A",fan_silhal,https://twitter.com/LoversSila/status/1561095968279314433,,,tr
184,184,2022-08-20 21:27:38+00:00,1.5611026832553288e+18,Fenerlilerin şuan mutluluk seviyesi https://t.co/cWWSDRdm2h,Fenerlijohnysi1,,,,tr
185,185,2022-08-20 21:26:43+00:00,1.5611024535122166e+18,"Allah bu güzel yüreğe mutluluk ve sevgi versin sonuna kadar hak ediyorsunuz gülüm 

HEDEF: 100 MENTİON ⚠️

EN AZ 50 RT 

📍Etiketimiz :
SılaTürkoğlu  #SılaTürkoğlu  

Target: 100 Mentions ⚠️

at least : 50  RT 

📍TAG :
SılaTürkoğlu  #SılaTürkoğlu https://t.co/VcSA7AXG83",LoversSila,,,,tr
186,186,2022-08-20 21:26:24+00:00,1.5611023722351043e+18,Kuşlar siz hayatımda bana mutluluk veren tek şeysiniz ama nolur türkiyenin üstünden uçmayın gidin bir yerlerde yaşayın ben mutlu olmasam da olur,smyykrks,,,,tr
187,187,2022-08-20 21:25:42+00:00,1.5611021998492058e+18,"İyiki doğdun hayatım yeni yaşın sana mutluluk huzur getirsin umarım herşey istediğin gibi olur 
İyikiDoğdun HaktanZavlak 
#HaktanZavlak https://t.co/IYsISOt0Ap",sudenaznn_,,,,tr
188,188,2022-08-20 21:25:21+00:00,1.5611021091221996e+18,İyi ki doğdun Haktan seni tanıdığım için çok çok mutluyum yeni yaşın umarım sana mutluluk getirir iyiki varsın🤍🫶🏻 https://t.co/kP0OFu9Fbz,b0rnt0dieeee,,,,tr
189,189,2022-08-20 21:25:11+00:00,1.5611020670784061e+18,Mutluluk kapımı çalmadı gitti,Sedasahin588,,,,tr
190,190,2022-08-20 21:25:03+00:00,1.56110203513865e+18,üzerimde iclalin twyi ilk kullandığı günki gibi bi mutluluk var,vuvuzellaaaaa,,,,tr
191,191,2022-08-20 21:24:58+00:00,1.5611020116548813e+18,"Değişen tek şey sadece zaman 21 yaş sana mutluluk huzur ve sağlık getirsin iyiki seni tanımışım sen iyi ki doğmuşsun ya 
İyikidoğdun HaktanZavlak 
#HaktanZavlak #ZeyÇağ https://t.co/7p6lgsNZMP",Fevziyeresmii,,,,tr
192,192,2022-08-20 21:24:27+00:00,1.5611018835271557e+18,Mutluluk çook uzak göremiyorum...,furkann1083,,,,tr
193,193,2022-08-20 21:24:11+00:00,1.5611018168379023e+18,Yasaklı gibiyim matmazel sanki mutluluk bana yasak,eyeyoye,,,,tr
194,194,2022-08-20 21:23:36+00:00,1.5611016694374236e+18,"gerçekleştiğinde insana huzurlu bir mutluluk veren şeyler yormadan, zorlamadan oluyormuş 🧚🏻‍♀️",heliifozcann,,,,tr
195,195,2022-08-20 21:23:35+00:00,1.5611016658010644e+18,mutluluk sana haram olsun benim baska bi istegim yok bu hayattan,ardatknn0,,,,tr
196,196,2022-08-20 21:23:29+00:00,1.5611016393097298e+18,"""Hayattaki en güzel mutluluk sevildiğinden emin olmaktır.""

• Victor Hugo",ruya_jk1903,,,,tr
197,197,2022-08-20 21:22:49+00:00,1.5611014709422408e+18,"Yeni yaşın sana mutluluk getirsin seni seviyorum her zaman yanındayız ❤️

İyikiDoğdun HaktanZavlak https://t.co/WhNFl2oWTb",peerisu,,,,tr
198,198,2022-08-20 21:22:47+00:00,1.561101465569067e+18,"Çok başarılı bir oyuncusun,yeni yaşın sana mutluluk getirsin

İyikiDoğdun HaktanZavlak",desifremedya1,,,,tr
199,199,2022-08-20 21:22:41+00:00,1.5611014366913823e+18,"Eve tok geldim. Her kürt erkeği gibi payıma ayrılan yemeği buzdolabindan çıkarıp,sadece  içindeki etleri yedikten sonra uyuyacam. Mutluluk benim de hakkım.",berredayi,,,,tr
200,200,2022-08-20 21:22:24+00:00,1.5611013676617277e+18,"Ne dediğin değil umrumda hiç.
İstemem gelme derim dahi.
Mutluluk herkese ben hariç
Uğruyor hissederim bariz.

#Rota #rap #türkçerap #hiphoprap #hiphop",TR_RapSozleri,,,,tr
201,201,2022-08-20 21:22:18+00:00,1.561101342508204e+18,"Bir avuç mutluluk 🌸🌿🦋
#iyigeceler https://t.co/TrpeiWA8ok",Nurcan64350700,,,,tr
202,202,2022-08-20 21:21:59+00:00,1.5611012644187505e+18,günlük alınabilecek max mutluluk dozumuzu alıp rahatça uyuyabiliriz https://t.co/HbkhO1jwN6,senaaagfb,,,,tr
203,203,2022-08-20 21:21:39+00:00,1.561101179123159e+18,"İyi insan mutluluk
Kötü insan tecrübe 
Yanlış insan ders 
Mükemmel insan iz bırakır......",nurullaahs,,,,tr
204,204,2022-08-20 21:20:49+00:00,1.561100968028246e+18,Cok mu ayip hala mutluluk istemek,serenimu,,,,tr
205,205,2022-08-20 21:20:29+00:00,1.5611008855093617e+18,"Az bir mutluluk hakkımızdı onda bile hile yaptın hayat...
#GeceyeBirNot 
#hile",DelininKupu,,,,tr
206,206,2022-08-20 21:20:12+00:00,1.56110081576235e+18,"Annenin, üniversiteyi kazandığını insanlara anlatırken yüzünde oluşan mutluluk...  
herşeye değer.",Emrkbk00,,,,tr
207,207,2022-08-20 21:20:03+00:00,1.561100774373036e+18,Ameliyatım yaklaştıkça gelen aşırı korku ama aşırı mutluluk hissi bakın uyutmuyooorrrr,aleynbulut,,,,tr
208,208,2022-08-20 21:19:19+00:00,1.5611005910274417e+18,"iyiki doğmuş koca bebek iyiki varsın yeni yaşın sana mutluluk getirsin

İyikiDoğdun HaktanZavlak https://t.co/gJndbX5uwM",_nesrn_,,,,tr
